id,favorite_count,favorited,id,retweet_count,retweeted,id,favorite_count,favorited,id,retweet_count,retweeted,Clean_Text
1600077397377789952,0,False,1600077397377789952,36,True,1.5991349168053002e+18,0.0,False,1.5991349168053002e+18,0.0,False,god wisdom graduate class number botanical new king james version itusygx https t co oocydznucx https t co jbsnkjenumberis
1600076506750808065,0,False,1600076506750808065,0,False,1.5991342220310815e+18,0.0,False,1.5991342220310815e+18,12.0,True,rt iamsaharagroup world class learning development programme cut entire energy value chain brand new automo
1600075100635529217,0,False,1600075100635529217,56,True,1.5991329525959557e+18,0.0,False,1.5991329525959557e+18,82.0,True,rt gchahal breaking bnnpakistan reports accord report mbbs graduate hafiz mohammad waleed malik set new world record
1600072954724773888,0,False,1600072954724773888,56,True,1.5991329012530545e+18,3.0,True,1.5991329012530545e+18,1.0,True,welcome new year graduate student lindsey nishadi renee theschultzlab happy join
1600072913989910536,0,False,1600072913989910536,0,False,1.599132687876309e+18,0.0,False,1.599132687876309e+18,0.0,False,new graduate drive mercedes apartment job live cape town chief manager developer da https t co qqdrnumberznumbermnumber
1600071608189714432,0,False,1600071608189714432,0,False,1.5991325080248893e+18,0.0,False,1.5991325080248893e+18,0.0,False,ywouldeyelie catturdnumber break law consider year new voter number number y https t co zlmvkwqnumberol
1600070067013783553,1,True,1600070067013783553,1,True,1.599132289346044e+18,0.0,False,1.599132289346044e+18,59.0,True,rt prageru new great way gauge society examine tolerate watch streitmarissa interview zubymusic ht
1600069440908861440,1,True,1600069440908861440,0,False,1.599131385754796e+18,0.0,False,1.599131385754796e+18,0.0,False,wait enroll new dpt program wait long dpt program page information y https t co znbtoedmot
1600068534255566848,0,False,1600068534255566848,56,True,1.5991310980047217e+18,0.0,False,1.5991310980047217e+18,82.0,True,rt gchahal breaking bnnpakistan reports accord report mbbs graduate hafiz mohammad waleed malik set new world record
1600067958067208192,0,False,1600067958067208192,56,True,1.59912962025463e+18,0.0,False,1.59912962025463e+18,82.0,True,rt gchahal breaking bnnpakistan reports accord report mbbs graduate hafiz mohammad waleed malik set new world record
